bootstrap,auc_boot,auc_original,brier_boot,brier_original,calibration_intercept_boot,calibration_intercept_original,calibration_slope_boot,calibration_slope_original
370,0.9951877934272302,0.9810906935388263,0.04304655275736772,0.05640872711905026,-0.031720431246310674,0.15776498894975138,3.3138270046451526,2.6045466974738103
371,0.9943502824858756,0.9718435091879075,0.03994471277081892,0.05514262283065124,-0.5461015639123735,-0.24057042748325794,2.9251969737566736,2.0780295256210564
372,0.9973442155719653,0.9603438055720214,0.0318810149016027,0.05637402613874982,-0.32613065461076063,-0.2693273590048504,3.2444775672064234,1.9435084645709593
373,0.9964666427117022,0.971547125074096,0.03992954847536668,0.05789782542639103,-0.07168882159997876,-0.37580895026754807,3.49541224596611,2.2347835898488495
374,0.9936076243607624,0.9818612922347363,0.043317359671437176,0.06138880273859704,0.06407094417140004,-0.34535669922787,2.9215504349511816,2.2762849435679637
375,0.9954264191552327,0.9779490219324245,0.03448299945274542,0.06049734302311229,-0.3075781312004478,0.07070369031553222,2.7042263222658347,2.3593239900883276
376,0.9960851480303401,0.9733847065797274,0.03728230498914241,0.06120512355793721,0.060241561032437434,-0.26151029684657284,3.698041570359403,2.255856033667775
377,0.9958677685950413,0.9576170717249555,0.03507059987293103,0.06431349169800607,-0.39434319067764734,-0.37802458946266787,2.5422090863883717,1.697802292231414
378,0.9957577870757787,0.973325429756965,0.033546480022568555,0.05734620768687928,-0.05162776990917487,0.14299372461524515,3.1291138760485517,2.301939509191657
379,0.9953591606133979,0.9808535862477772,0.037102995800009614,0.05759946911354162,-0.3767657088501702,0.2850461527024564,2.8913054007837933,2.431831866078966
380,0.9933098591549295,0.9786603438055721,0.04401218200874069,0.058881479564774825,-0.34327324921458874,-0.23421219852183564,2.9957061976264026,2.37491151964817
381,0.9958732254869594,0.9688203912270302,0.03557326101321467,0.05419161405776041,0.16679715718644714,0.2295821087150871,3.0057603555418275,2.23608782588069
382,0.9958847736625515,0.9724955542382928,0.042556371518359344,0.05871167840369566,-0.18567488296747514,-0.12094536105773342,3.7897629576398604,2.581754293232356
383,0.9981022267206477,0.9634854771784233,0.029490943538399032,0.05646884534966624,-0.45698499200041853,-0.01210132820202026,3.4574013623840054,2.0596968203229826
384,0.9964978111319575,0.9561351511558981,0.03404575730397922,0.058582174552128274,-0.2464440176317467,-0.224409815417017,2.918470477215462,1.7549961138094665
385,0.9961657390228819,0.9675163011262596,0.03903506711301245,0.05815832422018236,-0.5091503240069223,-0.026949029151195222,3.363614544268437,2.1720764639033705
386,0.9953817733990148,0.9741553052756373,0.035222360159170615,0.054815535449596046,-0.20493439733819732,0.02351077408464598,2.581801522962991,2.0521906726955863
387,0.9963512677798392,0.9680497925311203,0.03302465293133055,0.057222206520614695,-0.3814986027459251,0.057546871418503516,2.9892043436722555,2.1696643300394416
388,0.9960487109729239,0.9680497925311204,0.03566705373044077,0.06149116804804739,-0.22919430070075714,-0.4309772329835466,3.1483614541373397,2.090549672618282
389,0.9959276560067074,0.9708358032009484,0.03346588883069933,0.06122599231715252,0.06816757375755313,-0.2635301993586952,3.1679838477922138,2.0188633264713705
390,0.9974443983975687,0.9598103141671607,0.02749610188797226,0.05624936464215203,-0.19926695216119106,0.5086456798075957,2.8747152915145096,1.8918123043343793
391,0.997742363877822,0.957498518079431,0.02765332430095273,0.06051480415301898,-0.7738239350067009,-0.2610925388785124,2.98342861579533,1.6171697168918362
392,0.9980210265924552,0.9605216360403082,0.028197200834106196,0.05487928996031098,-0.4207362270135165,0.2941978742278589,3.786146746767813,1.7765757865936462
393,0.9983114446529081,0.9606401896858329,0.03164788875802254,0.058270446581602756,-0.46793692217482813,-0.40279676063966274,3.83255249947165,1.7527682752322222
394,0.9986542696354295,0.9639596917605218,0.02735115760100125,0.0566115689725607,0.251368750957667,0.1939951712454028,5.55557145894186,1.949146262775657
395,0.9961191525068178,0.9721991701244814,0.03682705822633073,0.058374366749404244,0.16814292314220522,-0.2808120756041997,3.0860019779541368,2.0795391802646654
396,0.9933017190278601,0.9786010669828098,0.048244951097661457,0.05910717942417955,-0.23253558087878992,-0.32481239875276,3.46554922586633,2.724558085347344
397,0.9962275819418676,0.98298755186722,0.0402465675562076,0.05675956867427006,0.11013800968820125,-0.1034992328192223,3.9782001190920635,2.593130459690692
398,0.9975011622501162,0.9639004149377594,0.03822988368996045,0.05843826062518394,-0.4975718697503365,-0.020878166134121114,4.701818670813433,2.15413032192877
399,0.9957320687611144,0.9627741553052757,0.035031196149432536,0.06498308641759343,-0.1882342407590705,-0.48946473323625256,2.5537924251345823,1.7330727104492851
400,0.9968105065666042,0.9682868998221695,0.038795837320330574,0.05835048355048311,-0.8284125169565831,-0.13004093432448657,4.170467422107689,2.1428615207534127
401,0.9968460111317254,0.9644931831653825,0.0331293150168333,0.05606083606537198,-0.1772367462379815,0.4326933759026993,3.3277722496076603,2.176891027218521
402,0.995521665456306,0.9569057498518079,0.03573817474836214,0.05922920656216952,-0.46717318256187607,-0.1259748564489298,2.791405276673775,1.8873851925086322
403,0.995141857753595,0.9728512151748666,0.039153444165876454,0.05625785045139094,-0.28655751410565233,0.22926254181702618,3.3718719922526175,2.439960465104994
404,0.9962044534412955,0.969946650859514,0.0358720553426053,0.057529045439768195,-0.07344845807148326,0.29542825254864385,3.557187106952183,2.3038682483255495
405,0.9955952843632595,0.9714285714285715,0.03499217658780844,0.05675481977744456,-0.26835218109020237,0.24490079752720395,3.1295874035657785,2.2898693748216465
406,0.9954413593037712,0.9765856550088915,0.03622304244923029,0.055258865136227034,-0.16683395585949184,0.5898541354735288,3.82116068966674,2.34156206752421
407,0.9946101329500538,0.9778897451096621,0.0381146830893328,0.0597846302691431,0.0014963451623572184,-0.10215240939319098,2.8491568287373013,2.1951589314689572
408,0.9962894248608534,0.9623592175459394,0.03171017660566217,0.05938317006244265,-0.2853993898375288,-0.07549924712600721,2.9594008513201326,1.8657856235159684
409,0.996406755300036,0.975874333135744,0.03546548969038223,0.05761415276277706,-0.1311699146832462,0.016255911774309767,3.253093405715327,2.3876593286180428
410,0.9964078002052685,0.9693538826318909,0.03601263284447787,0.0569201891546782,-0.5935423489525341,-0.3043271288347407,3.505354954391204,2.0512783336129803
411,0.996059496059496,0.975281564908121,0.04271298453922199,0.05779720497448549,-0.38622818958060684,-0.21516767829459227,3.4147735281182596,2.444302723423411
412,0.9941908713692946,0.9740960284528749,0.040148723996538016,0.06005398413990218,-0.3091178953894333,-0.4462917048217016,2.830746138905559,2.1733584986254297
413,0.9973062577704102,0.9641967990515709,0.036413471081706804,0.060300941902592116,-0.225153378488104,0.4501755627911615,4.300188447917381,2.4001901245682546
414,0.9972105997210601,0.9692353289863664,0.03686692032271511,0.06081137671041341,0.5087808217717945,-0.43408100166336194,3.9610821693037264,2.0678717342574333
415,0.9985610682629216,0.963426200355661,0.03661566481888627,0.056516795719244166,0.028444049022942106,-0.14110832061836862,5.532038774738153,2.096304158350081
416,0.9965437788018433,0.9693538826318909,0.035208487049276246,0.06298681396197141,0.2035267221083831,-0.10062761429398046,3.3057200523272,2.086485693935899
417,0.994820717131474,0.9724362774155305,0.037345513120090004,0.06364552814662706,-0.34770677511588166,-0.29342303303969347,2.714629348668652,2.0226633465204555
418,0.9986229508196721,0.9501481920569057,0.02066048215381288,0.05930462834721868,-0.04169286907107452,0.16612299139620762,3.1287313819825053,1.5620673719725893
419,0.9976393442622951,0.9619442797866035,0.03061166461190829,0.05796669837326794,0.030689771791841132,0.25508974823228014,3.9694136152879436,2.0391233628955283
420,0.9995106435037925,0.9500296384113812,0.031833806472248496,0.056861918702310686,-1.4522706109632533,0.08319668267071435,10.086194236934743,1.9369067359517678
421,0.9955084441250449,0.9755779490219325,0.039192786813935676,0.06408067976978349,-0.018200657778222495,-0.37412011560045016,3.074388991957414,2.1959315212014334
422,0.996533509409046,0.9672791938352104,0.04183961926741375,0.05702399447723339,-0.2989243343554414,-0.22811078359252934,3.769267624103362,2.1871939957466804
423,0.9973325429756966,0.9611144042679313,0.03239610658134977,0.05581267690210902,-0.5635251256260807,-0.023477687236778972,4.173093877522698,2.0031982797192867
424,0.9947954490438151,0.9681683461766449,0.04306565508001847,0.058281429391335286,-0.18714060696571122,-0.011118171494793912,3.488384022554257,2.6392964117372504
425,0.993447474106954,0.9851215174866628,0.04334089690930847,0.0577297828027045,0.07147981346339184,-0.23952169171547055,2.7970634775270087,2.411813934685331
426,0.9979843225083987,0.9528749259039715,0.03356866804724342,0.059635613350986466,-0.23545288039322398,-0.3438913373922446,4.572689558175363,1.8030906880133588
427,0.9943075117370892,0.972139893301719,0.03853108862221433,0.05832980145917515,-0.03830353705265242,0.05151663209731118,2.763829606157449,2.192516469979808
428,0.9953672316384181,0.9640782454060463,0.03601994279181093,0.057824196701173475,-0.23745550593886358,-0.31740060561728917,2.844587777805403,1.7857040598564662
429,0.995850622406639,0.963841138114997,0.0326501413924949,0.060611989982859917,-0.3434942021738675,-0.10848533465280137,2.5146446806652207,1.7245034850518945
430,0.996271186440678,0.9633669235328987,0.032018375314578115,0.06212175807786084,-0.08598257285416366,-0.46282561558723184,2.8801576206934802,1.6230315046967465
431,0.9950594121325829,0.9668049792531119,0.04091065372907068,0.058290010504473445,-0.36340639856084617,-0.03547848044308218,3.367519294926244,2.404949525648727
432,0.9936588459099557,0.9781861292234737,0.04469165605780229,0.05843326334718618,0.07050359222999097,0.224912833377419,3.0947046411099843,2.6045410104309488
433,0.9967223252937539,0.9624777711914642,0.03647391022606355,0.05680705312108693,0.055120557041204776,0.17355998857860958,4.3872619240535125,2.3249593694602018
434,0.9974856321839081,0.9618850029638413,0.03514642829680882,0.05719573031555313,0.035467790502100686,-0.25281906177518054,4.348836358096864,1.888547738453647
435,0.9924963009934475,0.9854179016004742,0.051226956135489804,0.06385484491321249,0.20149703816663306,-0.63367655862917,3.1641010833314307,2.653239442279053
436,0.9974106954132319,0.9712507409602845,0.03567445589345389,0.059292238626224396,0.130871245817286,-0.5618303394055512,3.6488959242504952,1.9359091389713574
437,0.9954954954954954,0.9778304682868998,0.042838209452179636,0.05757245382081204,0.08369718831394325,0.1567987860238045,3.6602845389899454,2.6365239339012345
438,0.995950704225352,0.9701244813278008,0.03803977965796055,0.05899196907011258,0.00323945016121675,-0.33695779818611754,3.8673451929911287,2.0021155755676916
439,0.9953287818900467,0.9696502667457025,0.036764366990560064,0.05752360019239878,0.2648346579355303,0.33971824958183405,3.110097067252924,2.166156242794281
440,0.9952636968766001,0.9694724362774155,0.03828005179622467,0.060477673242344224,-0.12833742446752372,0.024664836317244993,3.4812059424919437,2.316387617085602
441,0.9985279057859703,0.9598103141671607,0.02632700454635832,0.057744333710702846,-0.38526475795356363,-0.04171664272410383,3.598202927856335,1.682868680387708
442,0.9950847457627119,0.9622999407231773,0.03550588984100962,0.059366667466830655,-0.3199464014077739,-0.00894559291417438,2.853210120455722,1.9495565634751801
443,0.9963248369887374,0.9621813870776527,0.034031878575721125,0.06110049643973409,-0.22582045211867827,-0.07785643020961319,3.2933091530961724,1.8791525357087535
444,0.9955086032388664,0.9848844101956135,0.040359354894596536,0.05808156143908143,0.08470782714674871,0.10205281774165371,3.6140033457856093,2.669218066256874
445,0.9976977092206746,0.9618257261410788,0.027087589871827293,0.058259214857053536,-0.5950735567422801,-0.09723920890952147,3.326237106133437,1.7592870985165387
446,0.9971552257266543,0.9688203912270302,0.03828063963923413,0.05921793849571024,-0.11023565267703676,-0.04951098412760777,4.346650630897982,2.4536956587589898
447,0.994990723562152,0.9793716656787196,0.04246770163276906,0.0616896020137181,0.052259013977749694,-0.39808931856594526,3.2665111082915095,2.4379312173705388
448,0.9973918197984589,0.9720806164789567,0.031744832514778665,0.05925210697445644,0.35591314777189603,0.05064844463150014,3.7522119181898472,1.8826682046785135
449,0.9976382179280731,0.9519264967397747,0.03164200619959254,0.062455388299991504,-0.16826612161302426,-0.22615616242530906,3.6622518898565675,1.7465663846541264
450,0.9941756272401434,0.9770005927682277,0.04009582015479805,0.058562528113347716,-0.2943380262840339,-0.03366148149083272,3.014607895524935,2.304491464248367
451,0.994071601243237,0.9801422643746296,0.03889095991710425,0.059890850510886245,0.34979110741672415,0.17431305359729357,3.5947658518632037,2.7611922270143814
452,0.9983302411873841,0.966390041493776,0.035408371980748504,0.05754460554636417,0.1679991617524464,-0.43348097492191595,4.984788218466426,2.0307464235248602
453,0.9978491902834009,0.9564315352697096,0.02781222679965875,0.05750599593429977,-0.6950467190686883,-0.0026090263069388085,3.9320245572919252,1.6887921098464338
454,0.9950023245002325,0.9757557794902194,0.04415487731643161,0.05854083905846632,0.03140459099936207,-0.33189059794338743,3.5575772598005186,2.595319627332324
455,0.9935610302351624,0.9741553052756372,0.049357613568981405,0.06227433020067442,-0.5348763250811147,-0.3910488924476377,3.1658708144852645,2.4489686480734205
456,0.9970324748040313,0.9653823355068168,0.03646307791684003,0.06046570603413541,-0.24444588882100024,-0.31497265894343474,3.4576671743478857,1.9630878663190343
457,0.9973407544836117,0.9663307646710135,0.03408202712215869,0.05884358282855681,-0.32075790052503694,-0.31769909155559123,3.6709330511752505,2.0437494286721694
458,0.9986309266464908,0.9549496147006521,0.023447165314574244,0.05946636569232855,-0.7854311388387837,0.1356944730934382,3.244419006070528,1.5357690771338888
459,0.9958333333333333,0.9658565500889154,0.04021986731057361,0.06236541879708681,-0.15622092747484184,-0.4368374248402569,3.1623799525935756,2.097240260549163
460,0.9945955369595537,0.9695909899229401,0.039231445609408756,0.062370542906987805,0.03284945468219453,-0.36018921664788495,2.934484650194624,2.022952859899036
461,0.9968524590163934,0.9748073503260225,0.04025269013149666,0.05996928629651962,0.2465184571567809,-0.0963553791634858,3.848552896535566,2.574668632982041
462,0.9960367786937222,0.9673384706579727,0.037440093011297366,0.05722034597703128,0.546267563431596,0.23904962746623118,3.8106063580698684,2.264373881661286
463,0.9951977401129943,0.9725548310610551,0.04687576280400373,0.058252735960758605,0.16846628135968608,-0.13615940841126345,3.667258028664948,2.5321625383863844
464,0.9973849372384936,0.9505038529934796,0.031001943134540532,0.05877737873629211,-0.12399499647478962,-0.29223187224312697,3.613489998412135,1.7395809964553
465,0.9947769953051643,0.9821576763485478,0.039302778212743056,0.05843740701530844,0.18825835235274663,-0.22164333140990822,3.3604401567062148,2.20452629080696
466,0.9955044955044955,0.9750444576170718,0.04170067504728479,0.060400832927337875,0.4176973221332451,-0.14085110217921545,3.308780136576832,2.2472157992090227
467,0.9973050664750269,0.9632483698873741,0.028484259544401584,0.0612028331795126,0.003454897039633466,-0.22860340939904614,3.145638504753061,1.625308626172612
468,0.99559810718609,0.9606401896858329,0.037624007205035795,0.059663700083014144,-0.18473122094967648,-0.16759441342359024,2.8570878477501735,1.911957111059416
469,0.9974737660318694,0.967397747480735,0.03131141365353244,0.06019143584842053,-0.04371789853354994,0.033166828947358576,3.584809386713615,2.0947517640884104
470,0.9931220424782656,0.9708950800237107,0.043973380767316085,0.06509367434870615,-0.3017641498270872,-0.8117812535980207,2.6977390521040343,2.100358796321474
471,0.9981403998140399,0.9615886188500297,0.03305408629460957,0.05861137924906771,0.4119805211817713,-0.23719500864332047,4.66656233263598,1.9550447334648071
472,0.9949288806431663,0.9735625370480143,0.04020890310822714,0.0588566399534245,-0.13675269506792828,-0.08066630340720855,2.8389224538844124,2.196860770469535
473,0.9976400251730648,0.9678126852400711,0.03331398240989958,0.057804563981277875,-0.33440460376167513,-0.28398836366042673,3.5573255277048585,1.922633289970878
474,0.9948943661971832,0.9759336099585062,0.0377289736449712,0.05620343679507497,-0.22649023047655586,-0.20013529963320748,2.9647765302214086,2.2980593533034406
475,0.9959887005649717,0.9558980438648489,0.03364862160530901,0.057893946133967346,-0.32266661668124497,-0.035719417659837736,2.942766250565237,1.74018739469233
476,0.9953519256308101,0.9575577949021932,0.03167532793167973,0.061165162044482704,-0.14465531901351636,0.7468663240926475,3.127871322483307,2.171436513535066
477,0.9964807436918991,0.9632483698873741,0.03269840005431515,0.062333346243662095,-0.21894367681645147,-0.03198580584860185,3.1467697177600282,2.1236937546466996
478,0.9990418014133429,0.9579727326615294,0.03202983020786793,0.05683282183822963,-0.23427053406040677,-0.0906365652844406,4.993381820176521,2.001654358978289
479,0.997278911564626,0.9772377000592768,0.042975645252403424,0.05828155029807239,-0.019729060725365222,0.08497053187463814,5.089021755093119,2.694745049155723
480,0.9958946288060212,0.9765263781861292,0.034267320828409276,0.05847137578290208,-0.04438975648050658,0.08041874157625534,3.0395436451336066,2.2062041616524404
481,0.9946596244131455,0.9809721398933017,0.04063676955377236,0.0594784471881199,0.10887081978914982,0.42349406059310957,3.2586044568769914,2.7694915434924927
482,0.9964406779661017,0.97628927089508,0.04226109759376201,0.059085144151622804,0.3413021182090259,-0.2242133923661019,4.06709495463333,2.4778353660262797
483,0.9986440677966102,0.9643746295198578,0.029216625113521945,0.05678080589294508,0.21263812330011864,0.06695241776914691,5.062470136297519,1.9892925179419811
484,0.9964078002052685,0.9734439834024896,0.04532431658016224,0.05825803631503827,-0.4060938573732508,0.0748017046517689,4.632332337524777,2.8622727929372958
485,0.998656330749354,0.9420272673384708,0.024048166676103485,0.06238919723396219,-0.12298066535331884,-0.10229425253611082,3.133327847455627,1.308564048013931
486,0.9962012202141131,0.972732661529342,0.03302459839428809,0.05448881845752899,-0.26093207623812575,0.06867200834809442,3.0883259155179945,2.0904040209159125
487,0.9964666427117019,0.964611736810907,0.04164484645114599,0.05920827595216219,-0.4184211797012314,-0.21714178387062127,3.5626980008981683,2.16430371427181
488,0.9965840080971661,0.9748073503260226,0.03328775662812915,0.05674067587600594,-0.08139877411081235,-0.13992782058604114,3.4249511832604775,2.0458858635191124
489,0.996360582306831,0.9698280972139893,0.0412071974227961,0.06014455570835555,0.11404630926151829,-0.5050820659252211,3.615015220602215,2.1993959926858375
490,0.9951996927803379,0.962062833432128,0.03537865471890192,0.05768593617557506,-0.21380068523785786,0.16052009794289107,3.5990943965311413,2.1466677594225807
491,0.9972473697088328,0.9735625370480142,0.03497904788474644,0.059430681151251066,0.3041523143835079,-0.19913472235319749,3.8823304348160494,2.262855544686813
492,0.9969740982812878,0.9624777711914642,0.035847272990353556,0.06197997872508889,-0.5162166224213516,-0.3874663912121951,3.0795751276093144,2.0064410825806855
493,0.9967499144714335,0.9693538826318909,0.04123290663331792,0.06334865287800097,0.10125072799906508,-0.2996012203294477,3.671245967639668,2.2708089301797454
494,0.9941017316017317,0.9713100177830468,0.040349974708912044,0.05626032771439078,0.032148498009343406,0.03381750284138923,3.053297046728688,2.310069542954948
495,0.9961470065204505,0.9738589211618258,0.03974110420636971,0.057501164155778786,-0.06356286993359105,0.2832347583939095,3.808075578245048,2.5310086576036634
496,0.9977736549165122,0.9622999407231774,0.027838994440016022,0.060771637758493334,-0.04497754856403623,-0.16698246575057454,3.195384752845416,1.672043207283641
497,0.9953511132860289,0.9722584469472436,0.03342869053810692,0.056334273982760225,-0.15041959939361055,0.4946710342111662,2.6761445299590063,2.279487130610102
498,0.9973697088328848,0.9662122110254892,0.031209267768842915,0.0623690517127212,0.12284229331645426,-0.5602825396981168,3.2883227608321706,1.7830949641453582
499,0.997847726661286,0.9840545346769414,0.03603553463387822,0.06093704573052292,0.9126915546146236,-0.26378120819604317,4.267069881573265,2.4680943403014037
500,0.993214733721063,0.9799644339063427,0.044984556396879406,0.06099424143948722,-0.31589445359650037,-0.27257943851708105,2.8168931400119526,2.4153395271082294
